"2"
"3"
"3"
"3"
"4"
"5"
"5"
"5"
"6"
"6"
"6"
"6"
"6"
"6"
"6"
"11"
"11"
"11"
"11"
"11"
"11"
"11"
"12"
"12"
"12"
"12"
"12"
"12"
"12"
"12"
"12"
"12"
"14"
"18"
"38"
"57"
"100"
"130"
"191"
"204"
"285"
"377"
"653"
"949"
"1126"
"1209"
"1784"
"2281"
"2"
"1"
"2281"
"2"
"1"
"3661"
"3"
"1"
"2"
"4469"
"5"
"3"
"2"
"1"
"4499"
"7"
"3"
"2"
"1"
"1"
"6633"
"5"
"3"
"3"
"3"
"2"
"1"
"7652"
"9"
"7"
"6"
"3"
"3"
"2"
"1"
"9043"
"3"
"3"
"3"
"0"
"0"
"0"
"0"
"10871"
"6"
"4"
"3"
"2"
"0"
"0"
"0"
"0"
"12612"
"11"
"4"
"3"
"2"
"0"
"0"
"0"
"0"
"14282"
"15"
"4"
"4"
"3"
"0"
"0"
"0"
"0"
"16018"
"15"
"4"
"4"
"3"
"0"
"0"
"0"
"0"
"20"
"19874"
"62"
"53"
"24"
"8"
"71"
"3"
"8"
